# Sampling rate: 500 Hz

ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
-0.0030216,0.00032882,-0.011849,0.00090525,0.0010375,2021-04-07 16:25:13.988000
-0.0031493,0.00034664,-0.012235,0.00097007,0.0010914,2021-04-07 16:25:13.990000
-0.0029581,0.00032499,-0.011572,0.00087519,0.0010326,2021-04-07 16:25:13.992000
-0.0027409,0.00033615,-0.012031,0.00083119,0.00098988,2021-04-07 16:25:13.994000
-0.0023982,0.000323,-0.011813,0.00070848,0.00086897,2021-04-07 16:25:13.996000
-0.0022176,0.00030242,-0.011885,0.00063474,0.00077901,2021-04-07 16:25:13.998000
-0.0021571,0.00029716,-0.012032,0.00062089,0.00078038,2021-04-07 16:25:14
-0.0022504,0.00028522,-0.011829,0.00063953,0.00081764,2021-04-07 16:25:14.002000
-0.0025624,0.00028635,-0.011932,0.0007385,0.00091057,2021-04-07 16:25:14.004000
-0.002876,0.00029013,-0.01179,0.00083542,0.0010292,2021-04-07 16:25:14.006000
-0.0031396,0.00027523,-0.011742,0.00092537,0.0011153,2021-04-07 16:25:14.008000
-0.0032108,0.00026516,-0.011699,0.00093868,0.0011152,2021-04-07 16:25:14.010000
-0.0030925,0.00026442,-0.011633,0.00088402,0.0010609,2021-04-07 16:25:14.012000
-0.0028759,0.00024554,-0.01167,0.00082811,0.00098973,2021-04-07 16:25:14.014000
-0.002568,0.00023521,-0.011627,0.00072407,0.00089431,2021-04-07 16:25:14.016000
-0.0023245,0.00024279,-0.011598,0.00063201,0.00082871,2021-04-07 16:25:14.018000
-0.0022991,0.00024449,-0.01147,0.0006292,0.00083471,2021-04-07 16:25:14.020000
-0.0024405,0.00025021,-0.011338,0.00067147,0.00088099,2021-04-07 16:25:14.022000
-0.0026406,0.00025653,-0.011252,0.00074482,0.00096602,2021-04-07 16:25:14.024000
-0.0029476,0.00026845,-0.011093,0.00085612,0.0010963,2021-04-07 16:25:14.026000
-0.0032383,0.0002788,-0.011024,0.00093323,0.001179,2021-04-07 16:25:14.028000
-0.0032829,0.000267,-0.01102,0.00093901,0.0011788,2021-04-07 16:25:14.030000
-0.0031735,0.00025891,-0.010961,0.00091612,0.0011541,2021-04-07 16:25:14.032000
-0.0029556,0.00025431,-0.010942,0.00084267,0.0010737,2021-04-07 16:25:14.034000
-0.0026044,0.00025121,-0.010974,0.00072149,0.00095975,2021-04-07 16:25:14.036000
-0.0023691,0.00026306,-0.010931,0.00065094,0.00091421,2021-04-07 16:25:14.038000
-0.002373,0.00026937,-0.010825,0.00064408,0.0009211,2021-04-07 16:25:14.040000
-0.00247,0.00027533,-0.010705,0.00068413,0.00095957,2021-04-07 16:25:14.042000
-0.0027117,0.00028251,-0.010559,0.00079063,0.0010456,2021-04-07 16:25:14.044000
-0.003095,0.00028189,-0.010443,0.00090215,0.0011422,2021-04-07 16:25:14.046000
-0.0033211,0.00029749,-0.010382,0.00095961,0.0012223,2021-04-07 16:25:14.048000
-0.0033649,0.00031843,-0.010338,0.00097796,0.0012599,2021-04-07 16:25:14.050000
-0.0032631,0.00031959,-0.01031,0.00095086,0.0012173,2021-04-07 16:25:14.052000
-0.0029737,0.00031784,-0.010311,0.00086447,0.0011236,2021-04-07 16:25:14.054000
-0.0026719,0.00031991,-0.010307,0.00075445,0.0010257,2021-04-07 16:25:14.056000
-0.0024492,0.00031666,-0.010243,0.00067426,0.00094366,2021-04-07 16:25:14.058000
-0.0024025,0.00031597,-0.010143,0.00066891,0.00094188,2021-04-07 16:25:14.060000
-0.0025052,0.00031704,-0.010026,0.00071445,0.00099474,2021-04-07 16:25:14.062000
-0.0027586,0.00031757,-0.0098951,0.00079424,0.0010544,2021-04-07 16:25:14.064000
-0.0031239,0.00033011,-0.0097667,0.00091729,0.0011691,2021-04-07 16:25:14.066000
-0.0032409,0.0003323,-0.0096415,0.00097462,0.0012373,2021-04-07 16:25:14.068000
-0.0033728,0.00032128,-0.0095553,0.00098897,0.0012587,2021-04-07 16:25:14.070000
-0.0030046,0.00033182,-0.0095778,0.00087087,0.0011417,2021-04-07 16:25:14.072000
-0.0011751,0.00031615,-0.0097468,0.0002896,0.00051603,2021-04-07 16:25:14.074000
0.00065488,0.00024847,-0.0099041,-0.00036148,-0.00020313,2021-04-07 16:25:14.076000
0.0011073,0.00019877,-0.0098526,-0.00047947,-0.00035538,2021-04-07 16:25:14.078000
0.00068948,0.0001865,-0.0096588,-0.00029458,-0.00017698,2021-04-07 16:25:14.080000
4.0456e-05,0.00018548,-0.0094569,-0.00011769,1.0087e-05,2021-04-07 16:25:14.082000
-0.00047758,0.0001803,-0.0092718,7.3007e-05,0.0002095,2021-04-07 16:25:14.084000
-0.00093853,0.00017406,-0.0091137,0.00026007,0.00040095,2021-04-07 16:25:14.086000
-0.0013522,0.00018132,-0.0089857,0.00036894,0.00052557,2021-04-07 16:25:14.088000
-0.0014247,0.00018979,-0.0088902,0.00037378,0.00053467,2021-04-07 16:25:14.090000
-0.0012484,0.00018328,-0.0088329,0.00032896,0.00047138,2021-04-07 16:25:14.092000
-0.0010385,0.00017769,-0.0087807,0.00025536,0.00040421,2021-04-07 16:25:14.094000
-0.00049859,0.00018269,-0.0087502,7.069e-05,0.00025349,2021-04-07 16:25:14.096000
0.00065006,0.00015351,-0.0087935,-0.00028732,-0.00012718,2021-04-07 16:25:14.098000
0.0017914,8.8772e-05,-0.0088365,-0.00066938,-0.00057761,2021-04-07 16:25:14.100000
0.0022528,5.3187e-05,-0.0087581,-0.00080456,-0.00074949,2021-04-07 16:25:14.102000
0.0019654,3.6191e-05,-0.0085737,-0.00067455,-0.00063665,2021-04-07 16:25:14.104000
0.0012413,1.5676e-05,-0.0083792,-0.00047663,-0.00044954,2021-04-07 16:25:14.106000
0.00067298,2.4381e-05,-0.0082,-0.00031515,-0.00027493,2021-04-07 16:25:14.108000
0.00042817,4.84e-05,-0.0080369,-0.00021845,-0.00014291,2021-04-07 16:25:14.110000
0.00037605,5.22e-05,-0.0079297,-0.00020259,-0.00010606,2021-04-07 16:25:14.112000
0.00050626,3.8445e-05,-0.0078593,-0.00024444,-0.00016242,2021-04-07 16:25:14.114000
0.00069714,2.2392e-05,-0.0077652,-0.00031287,-0.00024462,2021-04-07 16:25:14.116000
0.00084108,6.9582e-06,-0.0076858,-0.00036303,-0.00030957,2021-04-07 16:25:14.118000
0.00086826,-8.2979e-06,-0.0076407,-0.00036943,-0.0003254,2021-04-07 16:25:14.120000
0.00075621,-1.1157e-05,-0.0075384,-0.00033646,-0.00027305,2021-04-07 16:25:14.122000
0.00052141,-1.0775e-05,-0.0073904,-0.00026091,-0.00020157,2021-04-07 16:25:14.124000
0.0002951,-1.8935e-05,-0.0072522,-0.00018231,-0.0001398,2021-04-07 16:25:14.126000
0.00028179,-1.644e-05,-0.0071277,-0.0001661,-0.00010305,2021-04-07 16:25:14.128000
0.0004067,-7.3071e-06,-0.0070524,-0.00022492,-0.00014506,2021-04-07 16:25:14.130000
0.00063835,-1.1109e-05,-0.0069996,-0.00031845,-0.00024452,2021-04-07 16:25:14.132000
0.0010073,-2.627e-05,-0.0069538,-0.00042656,-0.0003648,2021-04-07 16:25:14.134000
0.0013475,-4.4021e-05,-0.006929,-0.00054564,-0.00050076,2021-04-07 16:25:14.136000
0.0015647,-5.5726e-05,-0.0068677,-0.00061798,-0.00058148,2021-04-07 16:25:14.138000
0.0015366,-6.3383e-05,-0.0067805,-0.00060554,-0.00057008,2021-04-07 16:25:14.140000
0.0012851,-6.6475e-05,-0.0066896,-0.00054098,-0.00051179,2021-04-07 16:25:14.142000
0.0010265,-5.4069e-05,-0.0065512,-0.00044712,-0.00042886,2021-04-07 16:25:14.144000
0.00069965,-3.6648e-05,-0.0063965,-0.00032312,-0.00030676,2021-04-07 16:25:14.146000
0.00040803,-3.7894e-05,-0.0062814,-0.0002368,-0.00021881,2021-04-07 16:25:14.148000
0.00044759,-6.7549e-05,-0.0062096,-0.00025111,-0.00024507,2021-04-07 16:25:14.150000
0.00069236,-0.00010646,-0.0061747,-0.00031401,-0.00031133,2021-04-07 16:25:14.152000
0.0010393,-0.00011291,-0.0061668,-0.00042654,-0.00042781,2021-04-07 16:25:14.154000
0.0015102,-0.00010193,-0.0061513,-0.00058635,-0.00061618,2021-04-07 16:25:14.156000
0.0018284,-0.00010879,-0.0061008,-0.00068614,-0.00072827,2021-04-07 16:25:14.158000
0.0018695,-0.00011033,-0.0060313,-0.00071047,-0.00074353,2021-04-07 16:25:14.160000
0.0017769,-0.00010941,-0.0059209,-0.00067297,-0.00070606,2021-04-07 16:25:14.162000
0.0015255,-0.00010572,-0.0057644,-0.00057327,-0.00059413,2021-04-07 16:25:14.164000
0.0011623,-8.7184e-05,-0.0056286,-0.00047505,-0.00046639,2021-04-07 16:25:14.166000
0.00091295,-8.9851e-05,-0.0055113,-0.00040026,-0.00038114,2021-04-07 16:25:14.168000
0.00084304,-0.00010656,-0.005401,-0.00036079,-0.0003557,2021-04-07 16:25:14.170000
0.00096466,-0.00011903,-0.005327,-0.00039794,-0.00040907,2021-04-07 16:25:14.172000
0.001263,-0.00012779,-0.0052768,-0.00049408,-0.00050274,2021-04-07 16:25:14.174000
0.0015531,-0.00012464,-0.0052256,-0.00059587,-0.00059486,2021-04-07 16:25:14.176000
0.0017097,-0.00012467,-0.005155,-0.00066165,-0.00067151,2021-04-07 16:25:14.178000
0.0016991,-0.00011987,-0.0050574,-0.00063972,-0.00065832,2021-04-07 16:25:14.180000
0.0014653,-0.00010648,-0.0049317,-0.00054101,-0.00055936,2021-04-07 16:25:14.182000
0.0010975,-9.7825e-05,-0.0047825,-0.00044507,-0.00047083,2021-04-07 16:25:14.184000
0.00076331,-9.1301e-05,-0.0046314,-0.00034151,-0.00036725,2021-04-07 16:25:14.186000
0.00053908,-8.6975e-05,-0.0045103,-0.00024314,-0.00026452,2021-04-07 16:25:14.188000
0.0005322,-7.4194e-05,-0.0044334,-0.0002448,-0.00026165,2021-04-07 16:25:14.190000
0.0007359,-5.8287e-05,-0.0043768,-0.00031244,-0.00033535,2021-04-07 16:25:14.192000
0.00098742,-6.1341e-05,-0.0043353,-0.00039935,-0.0004447,2021-04-07 16:25:14.194000
0.0012864,-7.822e-05,-0.0043066,-0.00051217,-0.000565,2021-04-07 16:25:14.196000
0.0015397,-7.6068e-05,-0.0042506,-0.00057887,-0.00063332,2021-04-07 16:25:14.198000
0.0015312,-5.8076e-05,-0.0041607,-0.00057358,-0.00062883,2021-04-07 16:25:14.200000
0.0013395,-5.9845e-05,-0.0040544,-0.00052448,-0.00055572,2021-04-07 16:25:14.202000
0.0010465,-6.2843e-05,-0.003929,-0.0004223,-0.00042617,2021-04-07 16:25:14.204000
0.00066782,-5.6313e-05,-0.0038062,-0.00030373,-0.00029321,2021-04-07 16:25:14.206000
0.00043551,-5.1455e-05,-0.0037118,-0.00024402,-0.00022622,2021-04-07 16:25:14.208000
0.00048012,-3.6735e-05,-0.0036499,-0.0002605,-0.00023423,2021-04-07 16:25:14.210000
0.0006825,-2.7577e-05,-0.0036094,-0.00032204,-0.00028532,2021-04-07 16:25:14.212000
0.00097177,-3.0572e-05,-0.0035782,-0.00042764,-0.00040492,2021-04-07 16:25:14.214000
0.001338,-3.652e-05,-0.0035614,-0.00055423,-0.0005493,2021-04-07 16:25:14.216000
0.0015668,-3.9637e-05,-0.0035143,-0.00062185,-0.00060866,2021-04-07 16:25:14.218000
0.0015011,-3.1072e-05,-0.0034459,-0.00061734,-0.00059487,2021-04-07 16:25:14.220000
0.0013047,-3.2971e-05,-0.003391,-0.00055472,-0.00053043,2021-04-07 16:25:14.222000
0.00098901,-3.7697e-05,-0.0032899,-0.00043484,-0.00040648,2021-04-07 16:25:14.224000
0.00057239,-2.1727e-05,-0.0032056,-0.00032641,-0.00027361,2021-04-07 16:25:14.226000
0.00032062,-2.0666e-05,-0.0031843,-0.00026368,-0.00018583,2021-04-07 16:25:14.228000
0.0002759,-2.8896e-05,-0.0031592,-0.00023855,-0.0001658,2021-04-07 16:25:14.230000
0.00043994,-1.4889e-05,-0.003191,-0.00029788,-0.00022077,2021-04-07 16:25:14.232000
0.00079976,-1.0454e-05,-0.0032746,-0.00042159,-0.00033054,2021-04-07 16:25:14.234000
0.0011203,-1.5955e-05,-0.0033334,-0.00053456,-0.00043757,2021-04-07 16:25:14.236000
0.0013099,-9.1985e-06,-0.0033703,-0.0006131,-0.00051059,2021-04-07 16:25:14.238000
0.0013262,-1.2226e-05,-0.0033773,-0.00060965,-0.00051607,2021-04-07 16:25:14.240000
0.0010919,-2.6326e-05,-0.0033941,-0.0005225,-0.00043174,2021-04-07 16:25:14.242000
0.00071702,-2.6816e-05,-0.0034257,-0.0004233,-0.00032333,2021-04-07 16:25:14.244000
0.00035941,-1.3766e-05,-0.0034218,-0.00031528,-0.00020795,2021-04-07 16:25:14.246000
0.00011246,-5.4273e-06,-0.0034151,-0.000227,-0.00010884,2021-04-07 16:25:14.248000
7.2936e-05,-5.6354e-06,-0.0034279,-0.00023714,-0.00010613,2021-04-07 16:25:14.250000
0.00028297,-1.2562e-05,-0.0034511,-0.00031844,-0.00017209,2021-04-07 16:25:14.252000
0.00059111,-2.0559e-05,-0.0034941,-0.00041549,-0.00027392,2021-04-07 16:25:14.254000
0.00088424,-2.2213e-05,-0.0035478,-0.00052226,-0.00040294,2021-04-07 16:25:14.256000
0.0011192,-2.7163e-05,-0.003577,-0.00059359,-0.00047621,2021-04-07 16:25:14.258000
0.0011074,-2.7361e-05,-0.0035929,-0.00058336,-0.00045424,2021-04-07 16:25:14.260000
0.00087077,-2.1983e-05,-0.0036105,-0.00051434,-0.00037164,2021-04-07 16:25:14.262000
0.00055122,-1.3846e-05,-0.0035682,-0.00040057,-0.00023831,2021-04-07 16:25:14.264000
0.00016865,5.5664e-06,-0.0034946,-0.00026123,-9.444e-05,2021-04-07 16:25:14.266000
-6.3571e-05,9.3339e-06,-0.0034622,-0.00018904,-2.2238e-05,2021-04-07 16:25:14.268000
-2.0957e-05,8.1605e-06,-0.0034495,-0.00020711,-2.6382e-05,2021-04-07 16:25:14.270000
0.00015654,7.9808e-06,-0.0034487,-0.00025804,-9.7882e-05,2021-04-07 16:25:14.272000
0.00045265,-1.7442e-05,-0.0034561,-0.00035878,-0.00023128,2021-04-07 16:25:14.274000
0.00084241,-3.1684e-05,-0.0034541,-0.00048822,-0.00035468,2021-04-07 16:25:14.276000
0.001079,-3.24e-05,-0.003412,-0.00055934,-0.00042008,2021-04-07 16:25:14.278000
0.0010439,-4.4276e-05,-0.0033144,-0.00056391,-0.00042366,2021-04-07 16:25:14.280000
0.00086386,-4.9578e-05,-0.0032126,-0.00050123,-0.00036345,2021-04-07 16:25:14.282000
0.000551,-3.9842e-05,-0.0031097,-0.00037658,-0.00024409,2021-04-07 16:25:14.284000
0.00017258,-2.1889e-05,-0.0030025,-0.00026338,-0.00012289,2021-04-07 16:25:14.286000
-1.1665e-05,-2.0355e-05,-0.0029686,-0.00020772,-6.6362e-05,2021-04-07 16:25:14.288000
3.4815e-05,-3.8107e-05,-0.0030108,-0.00021659,-7.203e-05,2021-04-07 16:25:14.290000
0.00028212,-5.2537e-05,-0.0030394,-0.00029407,-0.00015847,2021-04-07 16:25:14.292000
0.00070073,-7.1854e-05,-0.0030426,-0.00041491,-0.00031187,2021-04-07 16:25:14.294000
0.0010741,-0.00010215,-0.0030408,-0.00053405,-0.00045592,2021-04-07 16:25:14.296000
0.0013274,-0.00011201,-0.0030027,-0.00061692,-0.00056251,2021-04-07 16:25:14.298000
0.0014221,-0.00010378,-0.0029317,-0.00062556,-0.00058549,2021-04-07 16:25:14.300000
0.0012607,-0.00010777,-0.0028369,-0.00055514,-0.00052037,2021-04-07 16:25:14.302000
0.00096467,-0.00010194,-0.0027258,-0.00046587,-0.00043817,2021-04-07 16:25:14.304000
0.00067516,-9.5052e-05,-0.0026185,-0.00037184,-0.00034351,2021-04-07 16:25:14.306000
0.00046814,-0.00010773,-0.002508,-0.00029006,-0.00026115,2021-04-07 16:25:14.308000
0.00046295,-0.00010911,-0.0024296,-0.00029414,-0.00026501,2021-04-07 16:25:14.310000
0.00065868,-0.0001174,-0.0023925,-0.00036263,-0.0003421,2021-04-07 16:25:14.312000
0.00093181,-0.00013974,-0.0023549,-0.00045965,-0.00045223,2021-04-07 16:25:14.314000
0.001244,-0.00014745,-0.0023191,-0.0005792,-0.00057765,2021-04-07 16:25:14.316000
0.0014633,-0.00015578,-0.0022626,-0.00063474,-0.000634,2021-04-07 16:25:14.318000
0.0013601,-0.00015679,-0.0021592,-0.00058752,-0.00057513,2021-04-07 16:25:14.320000
0.0010218,-0.00013517,-0.0020161,-0.00048445,-0.00046224,2021-04-07 16:25:14.322000
0.00056497,-0.00012082,-0.0018902,-0.00033295,-0.00029854,2021-04-07 16:25:14.324000
7.3138e-05,-0.0001138,-0.0018344,-0.00017102,-0.00012419,2021-04-07 16:25:14.326000
-0.00015378,-0.0001015,-0.0017677,-0.0001057,-4.7361e-05,2021-04-07 16:25:14.328000
-8.8585e-05,-0.00010191,-0.0017076,-0.00013769,-4.9841e-05,2021-04-07 16:25:14.330000
0.00011928,-0.00010229,-0.001716,-0.00020348,-0.00012464,2021-04-07 16:25:14.332000
0.00047908,-0.00010162,-0.0016776,-0.00032205,-0.00027426,2021-04-07 16:25:14.334000
0.00088014,-0.0001202,-0.0015771,-0.00045582,-0.00040011,2021-04-07 16:25:14.336000
0.0011,-0.00012825,-0.001448,-0.00052148,-0.00046555,2021-04-07 16:25:14.338000
0.001082,-0.00012796,-0.0012711,-0.00052557,-0.00047531,2021-04-07 16:25:14.340000
0.00091646,-0.00013939,-0.0010911,-0.00046662,-0.00041136,2021-04-07 16:25:14.342000
0.00061695,-0.00012855,-0.00091647,-0.00035326,-0.00028983,2021-04-07 16:25:14.344000
0.0002806,-0.00010132,-0.00076224,-0.0002651,-0.00017651,2021-04-07 16:25:14.346000
0.00012039,-8.8525e-05,-0.00064934,-0.00022366,-0.00012238,2021-04-07 16:25:14.348000
0.00017837,-7.8881e-05,-0.00054793,-0.00022225,-0.00012143,2021-04-07 16:25:14.350000
0.00041813,-7.1391e-05,-0.00047542,-0.00029981,-0.00019909,2021-04-07 16:25:14.352000
0.00075178,-7.5649e-05,-0.00042304,-0.00041928,-0.00032855,2021-04-07 16:25:14.354000
0.0010427,-8.4732e-05,-0.00034279,-0.00051036,-0.00042669,2021-04-07 16:25:14.356000
0.0012307,-8.6499e-05,-0.0002965,-0.00057342,-0.00049662,2021-04-07 16:25:14.358000
0.0012462,-7.7213e-05,-0.00026906,-0.00057684,-0.00049919,2021-04-07 16:25:14.360000
0.0010176,-7.6816e-05,-0.00015967,-0.0004944,-0.00040012,2021-04-07 16:25:14.362000
0.00064226,-7.8429e-05,-5.6728e-05,-0.00038817,-0.00028733,2021-04-07 16:25:14.364000
0.00031929,-5.5892e-05,1.1746e-05,-0.00028969,-0.00018757,2021-04-07 16:25:14.366000
0.00012746,-4.4798e-05,0.00010692,-0.00021906,-0.00010881,2021-04-07 16:25:14.368000
0.00016969,-5.9953e-05,0.00015604,-0.00023822,-0.00012906,2021-04-07 16:25:14.370000
0.00045581,-6.5455e-05,0.00016791,-0.00032716,-0.0002254,2021-04-07 16:25:14.372000
0.00073224,-7.7701e-05,0.00019824,-0.00042987,-0.00033533,2021-04-07 16:25:14.374000
0.00095124,-9.4243e-05,0.00023257,-0.00052135,-0.00044125,2021-04-07 16:25:14.376000
0.0010982,-7.8632e-05,0.00029746,-0.00054013,-0.00046844,2021-04-07 16:25:14.378000
0.0010254,-6.6211e-05,0.00038426,-0.00049242,-0.00041992,2021-04-07 16:25:14.380000
0.00080067,-7.0241e-05,0.00045486,-0.00042931,-0.00036117,2021-04-07 16:25:14.382000
0.00045073,-5.0725e-05,0.000538,-0.00030891,-0.00024061,2021-04-07 16:25:14.384000
5.8528e-05,-2.1862e-05,0.00060903,-0.00015942,-8.6926e-05,2021-04-07 16:25:14.386000
-0.0001229,-2.6946e-06,0.00062544,-9.1856e-05,-1.8764e-05,2021-04-07 16:25:14.388000
-6.8482e-05,1.4461e-05,0.0006342,-0.00010175,-2.814e-05,2021-04-07 16:25:14.390000
0.00016088,2.3891e-05,0.00064648,-0.00015693,-0.00010511,2021-04-07 16:25:14.392000
0.00052901,3.0374e-05,0.00064819,-0.00026685,-0.00024487,2021-04-07 16:25:14.394000
0.0008905,4.0435e-05,0.00066293,-0.00037296,-0.00034433,2021-04-07 16:25:14.396000
0.0010599,5.0462e-05,0.00070518,-0.00041604,-0.00038206,2021-04-07 16:25:14.398000
0.00098432,5.9124e-05,0.0007676,-0.00039774,-0.00038886,2021-04-07 16:25:14.400000
0.00076848,6.5415e-05,0.00084569,-0.00031102,-0.00030081,2021-04-07 16:25:14.402000
0.00041893,7.938e-05,0.00094927,-0.00017769,-0.000135,2021-04-07 16:25:14.404000
1.4193e-05,9.5816e-05,0.0010404,-6.8531e-05,-9.9797e-06,2021-04-07 16:25:14.406000
-0.00019402,9.8099e-05,0.0010938,-1.7062e-05,4.8313e-05,2021-04-07 16:25:14.408000
-0.0001706,0.00010225,0.0011363,-1.6991e-05,5.3703e-05,2021-04-07 16:25:14.410000
5.1152e-05,0.00011122,0.0011517,-9.1083e-05,-2.3288e-05,2021-04-07 16:25:14.412000
0.00043344,0.00010055,0.0011578,-0.00022237,-0.00015787,2021-04-07 16:25:14.414000
0.00073775,7.5228e-05,0.0012012,-0.00032473,-0.00026788,2021-04-07 16:25:14.416000
0.00086574,6.4912e-05,0.0012615,-0.00037536,-0.00030842,2021-04-07 16:25:14.418000
0.0008507,7.8377e-05,0.0013504,-0.00036337,-0.00027534,2021-04-07 16:25:14.420000
0.00058521,8.8391e-05,0.0014747,-0.00026615,-0.00017852,2021-04-07 16:25:14.422000
0.0001552,7.9445e-05,0.0015859,-0.00013823,-4.4267e-05,2021-04-07 16:25:14.424000
-0.00017264,6.748e-05,0.0016907,-2.5147e-05,7.4379e-05,2021-04-07 16:25:14.426000
-0.00035206,6.286e-05,0.0017824,4.3291e-05,0.00013149,2021-04-07 16:25:14.428000
-0.00032838,6.2268e-05,0.0018358,3.0251e-05,0.00011961,2021-04-07 16:25:14.430000
-5.5911e-05,5.9832e-05,0.001869,-5.2103e-05,3.2232e-05,2021-04-07 16:25:14.432000
0.00025177,4.8741e-05,0.0019011,-0.00015982,-0.00010607,2021-04-07 16:25:14.434000
0.00050356,2.2037e-05,0.0019491,-0.00024604,-0.00022239,2021-04-07 16:25:14.436000
0.00067694,4.8785e-06,0.0020116,-0.00028162,-0.00026042,2021-04-07 16:25:14.438000
0.00061026,1.4066e-05,0.0020999,-0.00025368,-0.00022575,2021-04-07 16:25:14.440000
0.00032187,2.0269e-05,0.0022207,-0.00016857,-0.00015375,2021-04-07 16:25:14.442000
-6.3303e-05,2.824e-05,0.0023479,-3.9229e-05,-1.855e-05,2021-04-07 16:25:14.444000
-0.0004266,4.2519e-05,0.0024653,8.6792e-05,0.00013587,2021-04-07 16:25:14.446000
-0.00059424,4.2359e-05,0.0025549,0.00013538,0.00019535,2021-04-07 16:25:14.448000
-0.0005322,3.2381e-05,0.002616,0.00012126,0.00018428,2021-04-07 16:25:14.450000
-0.00030278,2.3538e-05,0.0026491,4.578e-05,0.00010482,2021-04-07 16:25:14.452000
7.0415e-05,3.0193e-05,0.0026602,-9.6115e-05,-4.7053e-05,2021-04-07 16:25:14.454000
0.00044063,3.3574e-05,0.0026956,-0.0001961,-0.00015505,2021-04-07 16:25:14.456000
0.00057845,2.5883e-05,0.0027684,-0.00022901,-0.00019595,2021-04-07 16:25:14.458000
0.00049309,3.4546e-05,0.0028606,-0.00022451,-0.00019032,2021-04-07 16:25:14.460000
0.00030581,4.2971e-05,0.0029692,-0.0001415,-0.00010383,2021-04-07 16:25:14.462000
-2.3892e-05,5.5798e-05,0.0030866,-1.1933e-05,3.5197e-05,2021-04-07 16:25:14.464000
-0.00037569,7.9532e-05,0.0031873,8.2788e-05,0.00013966,2021-04-07 16:25:14.466000
-0.00050733,8.6307e-05,0.00325,0.00012071,0.0001744,2021-04-07 16:25:14.468000
-0.00043753,8.703e-05,0.0032829,0.00010595,0.00015837,2021-04-07 16:25:14.470000
-0.00017631,8.4258e-05,0.0032949,1.8405e-05,6.256e-05,2021-04-07 16:25:14.472000
0.0002467,7.6241e-05,0.0032882,-0.00012083,-9.0489e-05,2021-04-07 16:25:14.474000
0.00056993,7.3695e-05,0.003293,-0.00022617,-0.00020636,2021-04-07 16:25:14.476000
0.00069487,6.062e-05,0.0033218,-0.00027163,-0.00026848,2021-04-07 16:25:14.478000
0.00067123,4.6852e-05,0.0033635,-0.00025457,-0.00025669,2021-04-07 16:25:14.480000
0.00042269,6.0357e-05,0.0034207,-0.00015944,-0.00015183,2021-04-07 16:25:14.482000
3.314e-05,7.9126e-05,0.0034753,-4.8273e-05,-2.9799e-05,2021-04-07 16:25:14.484000
-0.00024862,8.2026e-05,0.0035126,3.1578e-05,5.6981e-05,2021-04-07 16:25:14.486000
-0.00037427,9.5538e-05,0.0035298,8.0252e-05,0.00010423,2021-04-07 16:25:14.488000
-0.00029531,0.00010829,0.0035136,5.1078e-05,7.7125e-05,2021-04-07 16:25:14.490000
1.974e-05,9.0382e-05,0.0034727,-5.8454e-05,-3.3959e-05,2021-04-07 16:25:14.492000
0.00037528,7.2037e-05,0.0034182,-0.00019062,-0.00018969,2021-04-07 16:25:14.494000
0.00071347,6.6253e-05,0.0033681,-0.0003149,-0.0003368,2021-04-07 16:25:14.496000
0.00096451,5.4893e-05,0.0033474,-0.00038043,-0.00041029,2021-04-07 16:25:14.498000
0.00098522,5.0755e-05,0.0033359,-0.00037657,-0.00040554,2021-04-07 16:25:14.500000
0.00083687,6.3946e-05,0.0033259,-0.00033585,-0.00035852,2021-04-07 16:25:14.502000
0.00056367,7.2251e-05,0.003335,-0.00024235,-0.00026241,2021-04-07 16:25:14.504000
0.00032937,7.8103e-05,0.0033351,-0.00015746,-0.0001771,2021-04-07 16:25:14.506000
0.00031745,7.3262e-05,0.0032912,-0.00014354,-0.00020487,2021-04-07 16:25:14.508000
0.00049114,3.1132e-05,0.0032129,-0.00016551,-0.00032019,2021-04-07 16:25:14.510000
0.00083978,1.4797e-06,0.0031394,-0.00023948,-0.00048864,2021-04-07 16:25:14.512000
0.0013007,-3.6698e-05,0.0030711,-0.00036177,-0.00071696,2021-04-07 16:25:14.514000
0.0017228,-0.00011339,0.0030013,-0.00045942,-0.00090428,2021-04-07 16:25:14.516000
0.0019079,-0.00015816,0.0029819,-0.00046579,-0.00099441,2021-04-07 16:25:14.518000
0.0018216,-0.00019424,0.0029901,-0.00038719,-0.001031,2021-04-07 16:25:14.520000
0.0016467,-0.00019473,0.0030025,-0.00027734,-0.00097505,2021-04-07 16:25:14.522000
0.0013466,-0.0001307,0.0030591,-0.00012854,-0.00083701,2021-04-07 16:25:14.524000
0.0010282,-7.2613e-05,0.0030298,-8.3618e-06,-0.00072669,2021-04-07 16:25:14.526000
0.00097166,-1.1318e-06,0.0028648,2.9778e-05,-0.00067167,2021-04-07 16:25:14.528000
0.001082,8.2643e-05,0.0027286,3.8552e-05,-0.00064982,2021-04-07 16:25:14.530000
0.0013466,0.00019219,0.0025889,-2.746e-05,-0.00066624,2021-04-07 16:25:14.532000
0.0017957,0.00035453,0.0024089,-0.00017563,-0.00069239,2021-04-07 16:25:14.534000
0.0021391,0.00055747,0.0023042,-0.00035822,-0.00066484,2021-04-07 16:25:14.536000
0.0023087,0.00079409,0.0022503,-0.00058961,-0.0005795,2021-04-07 16:25:14.538000
0.0023994,0.00099724,0.0022631,-0.00083934,-0.00043158,2021-04-07 16:25:14.540000
