# Sampling rate: 500 Hz

ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.00053765,4.5929e-05,0.0043492,-5.1979e-05,-0.00050225,2021-04-07 16:22:14.078000
0.00079124,-7.8333e-05,0.0044336,-0.00012639,-0.00057795,2021-04-07 16:22:14.080000
0.00093226,-9.4502e-05,0.0045422,-0.00018117,-0.00063475,2021-04-07 16:22:14.082000
0.00094206,-9.7968e-05,0.0047217,-0.00017698,-0.00062866,2021-04-07 16:22:14.084000
0.0007608,-0.00015803,0.0049212,-0.00011073,-0.00055482,2021-04-07 16:22:14.086000
0.00049191,-0.00014414,0.0051171,-3.8361e-05,-0.00047269,2021-04-07 16:22:14.088000
0.00027664,-0.0001673,0.0053701,3.3427e-05,-0.00039995,2021-04-07 16:22:14.090000
0.00014338,-0.00016817,0.0056214,7.6563e-05,-0.00035924,2021-04-07 16:22:14.092000
0.00023802,-0.00017538,0.0058168,3.0019e-05,-0.00040859,2021-04-07 16:22:14.094000
0.00052271,-0.00018575,0.0059613,-6.4923e-05,-0.00051597,2021-04-07 16:22:14.096000
0.00085229,-0.00016197,0.006087,-0.00018283,-0.00063663,2021-04-07 16:22:14.098000
0.0011964,-0.00015201,0.0062383,-0.00032124,-0.00076516,2021-04-07 16:22:14.100000
0.0013783,-0.00015789,0.0064045,-0.00039509,-0.00084241,2021-04-07 16:22:14.102000
0.0013616,-0.00015449,0.0065726,-0.0003997,-0.00085384,2021-04-07 16:22:14.104000
0.0012819,-0.00013084,0.0067421,-0.0003943,-0.00083722,2021-04-07 16:22:14.106000
0.0011885,-0.00013049,0.0069558,-0.00037244,-0.00081437,2021-04-07 16:22:14.108000
0.0011244,-0.00013775,0.0071949,-0.00035641,-0.00080749,2021-04-07 16:22:14.110000
0.0012011,-0.0001241,0.0073782,-0.00040261,-0.00083475,2021-04-07 16:22:14.112000
0.0014933,-0.00011298,0.0075161,-0.00050227,-0.00091441,2021-04-07 16:22:14.114000
0.0018424,-0.00010586,0.0076033,-0.00064113,-0.0010383,2021-04-07 16:22:14.116000
0.0021951,-0.00011117,0.0076659,-0.00079591,-0.0011801,2021-04-07 16:22:14.118000
0.0025398,-0.00011945,0.0077666,-0.00088112,-0.0012736,2021-04-07 16:22:14.120000
0.0026595,-0.00012446,0.0078924,-0.00090146,-0.0012792,2021-04-07 16:22:14.122000
0.0025668,-0.00013084,0.0080563,-0.00088227,-0.0012489,2021-04-07 16:22:14.124000
0.0023232,-0.0001257,0.0082473,-0.00079415,-0.0011663,2021-04-07 16:22:14.126000
0.0019692,-0.00012419,0.0084339,-0.00069434,-0.0010338,2021-04-07 16:22:14.128000
0.001708,-0.00012912,0.0086496,-0.00060801,-0.00092826,2021-04-07 16:22:14.130000
0.0015482,-0.0001271,0.0088594,-0.00054061,-0.00084942,2021-04-07 16:22:14.132000
0.0014598,-0.00014337,0.0090025,-0.00053467,-0.00082398,2021-04-07 16:22:14.134000
0.0015314,-0.0001709,0.0091026,-0.00056128,-0.00086847,2021-04-07 16:22:14.136000
0.001654,-0.00017286,0.0091848,-0.00059268,-0.00091351,2021-04-07 16:22:14.138000
0.0016639,-0.00018109,0.0092684,-0.00060421,-0.00094618,2021-04-07 16:22:14.140000
0.0015791,-0.00020658,0.0093528,-0.000575,-0.00094732,2021-04-07 16:22:14.142000
0.0013311,-0.00021048,0.0094378,-0.00049813,-0.00085971,2021-04-07 16:22:14.144000
0.00089946,-0.00020779,0.0095415,-0.00037177,-0.00072161,2021-04-07 16:22:14.146000
0.00053716,-0.0002074,0.0096319,-0.00025296,-0.00059276,2021-04-07 16:22:14.148000
0.000258,-0.00021362,0.0097074,-0.00015571,-0.00047691,2021-04-07 16:22:14.150000
2.9587e-05,-0.00024247,0.0097462,-9.2643e-05,-0.00041407,2021-04-07 16:22:14.152000
7.4159e-05,-0.00025134,0.0097007,-0.00011473,-0.00044176,2021-04-07 16:22:14.154000
0.00032415,-0.00023948,0.0096161,-0.00019494,-0.00052695,2021-04-07 16:22:14.156000
0.00059437,-0.0002428,0.0095028,-0.00029925,-0.00063547,2021-04-07 16:22:14.158000
0.00084732,-0.00024517,0.0093731,-0.00039347,-0.00072904,2021-04-07 16:22:14.160000
0.00097435,-0.00025306,0.0092759,-0.00043396,-0.00076795,2021-04-07 16:22:14.162000
0.00091383,-0.00026675,0.0091977,-0.00042561,-0.00075973,2021-04-07 16:22:14.164000
0.00071192,-0.00027241,0.0091468,-0.00036633,-0.00069873,2021-04-07 16:22:14.166000
0.00046179,-0.00028335,0.0091145,-0.00027814,-0.00059499,2021-04-07 16:22:14.168000
0.00026714,-0.00028843,0.009059,-0.00022598,-0.00052642,2021-04-07 16:22:14.170000
0.00021628,-0.00029084,0.0089726,-0.000225,-0.00052064,2021-04-07 16:22:14.172000
0.00035125,-0.00030421,0.008859,-0.00026584,-0.00056213,2021-04-07 16:22:14.174000
0.00058162,-0.00031851,0.0087357,-0.00035328,-0.0006591,2021-04-07 16:22:14.176000
0.00084494,-0.0003319,0.0086034,-0.00045484,-0.00077925,2021-04-07 16:22:14.178000
0.0011092,-0.00033813,0.0084924,-0.00052449,-0.00086442,2021-04-07 16:22:14.180000
0.0012265,-0.00034264,0.0084372,-0.00054463,-0.0008986,2021-04-07 16:22:14.182000
0.0011437,-0.00035326,0.0083756,-0.00050558,-0.00088783,2021-04-07 16:22:14.184000
0.00090312,-0.00035938,0.0083165,-0.00040505,-0.00081781,2021-04-07 16:22:14.186000
0.0005779,-0.00036507,0.0082871,-0.000285,-0.00072498,2021-04-07 16:22:14.188000
0.00034741,-0.00038175,0.0081943,-0.00019715,-0.00067466,2021-04-07 16:22:14.190000
0.00026381,-0.00039932,0.0080318,-0.00014679,-0.00065493,2021-04-07 16:22:14.192000
0.00033736,-0.00039927,0.0078024,-0.00017554,-0.00071042,2021-04-07 16:22:14.194000
0.00065562,-0.00040299,0.0075113,-0.00028878,-0.00086048,2021-04-07 16:22:14.196000
0.0010629,-0.00042537,0.0072614,-0.00039419,-0.00099086,2021-04-07 16:22:14.198000
0.0013842,-0.00043644,0.0070414,-0.00049233,-0.001106,2021-04-07 16:22:14.200000
0.0016243,-0.000438,0.0068515,-0.00059807,-0.0012186,2021-04-07 16:22:14.202000
0.0017095,-0.00044445,0.0067371,-0.00064044,-0.0012519,2021-04-07 16:22:14.204000
0.0016481,-0.00045315,0.0066556,-0.00061206,-0.0012443,2021-04-07 16:22:14.206000
0.0015989,-0.00045178,0.0065642,-0.00058757,-0.0012402,2021-04-07 16:22:14.208000
0.0016122,-0.00042823,0.0064581,-0.00059337,-0.0012345,2021-04-07 16:22:14.210000
0.0016926,-0.00041956,0.0063711,-0.00060571,-0.0012794,2021-04-07 16:22:14.212000
0.0019422,-0.00042033,0.0062533,-0.00067706,-0.001391,2021-04-07 16:22:14.214000
0.0023472,-0.00040041,0.0060761,-0.00081315,-0.0015125,2021-04-07 16:22:14.216000
0.0027486,-0.00039702,0.00592,-0.00094457,-0.0016298,2021-04-07 16:22:14.218000
0.0030876,-0.00039775,0.0058028,-0.001061,-0.0017459,2021-04-07 16:22:14.220000
0.0032986,-0.00038714,0.0057236,-0.0011235,-0.0018113,2021-04-07 16:22:14.222000
0.0033161,-0.00038265,0.0056883,-0.0011231,-0.0018103,2021-04-07 16:22:14.224000
0.0032201,-0.00036403,0.0056848,-0.001105,-0.0017689,2021-04-07 16:22:14.226000
0.0030906,-0.00034448,0.0056937,-0.0010711,-0.0017031,2021-04-07 16:22:14.228000
0.0029918,-0.00032353,0.0056914,-0.0010482,-0.0016516,2021-04-07 16:22:14.230000
0.0030576,-0.0002991,0.0056559,-0.0010841,-0.001667,2021-04-07 16:22:14.232000
0.0033239,-0.00029524,0.0055948,-0.0011833,-0.0017506,2021-04-07 16:22:14.234000
0.0036374,-0.00027813,0.0055641,-0.0013041,-0.0018591,2021-04-07 16:22:14.236000
0.0039531,-0.0002558,0.0055495,-0.0014185,-0.0019777,2021-04-07 16:22:14.238000
0.0042745,-0.00025192,0.005532,-0.0015209,-0.0020795,2021-04-07 16:22:14.240000
0.0044455,-0.00024458,0.0055531,-0.001579,-0.0021144,2021-04-07 16:22:14.242000
0.0044245,-0.00024399,0.0056009,-0.0015727,-0.0020916,2021-04-07 16:22:14.244000
0.004254,-0.00023939,0.005656,-0.0015171,-0.0020246,2021-04-07 16:22:14.246000
0.004026,-0.00023805,0.0057171,-0.0014551,-0.0019384,2021-04-07 16:22:14.248000
0.0039141,-0.00024822,0.005766,-0.0014253,-0.0018889,2021-04-07 16:22:14.250000
0.0039181,-0.00023221,0.0058013,-0.0014312,-0.0018793,2021-04-07 16:22:14.252000
0.00406,-0.00023498,0.0058388,-0.0014859,-0.0019223,2021-04-07 16:22:14.254000
0.004368,-0.00026557,0.0058626,-0.001583,-0.0020235,2021-04-07 16:22:14.256000
0.0046461,-0.00026808,0.0058813,-0.0016706,-0.0021111,2021-04-07 16:22:14.258000
0.0048279,-0.00027277,0.0059296,-0.0017326,-0.0021694,2021-04-07 16:22:14.260000
0.0049381,-0.0002842,0.0059846,-0.0017702,-0.0022175,2021-04-07 16:22:14.262000
0.0048415,-0.00029168,0.0060683,-0.001746,-0.0021937,2021-04-07 16:22:14.264000
0.0045764,-0.00030722,0.0061954,-0.0016592,-0.0021039,2021-04-07 16:22:14.266000
0.0043745,-0.00030136,0.006304,-0.0015804,-0.0020373,2021-04-07 16:22:14.268000
0.0042581,-0.00029231,0.0064023,-0.0015358,-0.0019848,2021-04-07 16:22:14.270000
0.0041863,-0.00029179,0.0064991,-0.0015137,-0.0019604,2021-04-07 16:22:14.272000
0.0042894,-0.00028531,0.0065595,-0.0015525,-0.0020224,2021-04-07 16:22:14.274000
0.0045658,-0.00029311,0.0065908,-0.0016377,-0.002107,2021-04-07 16:22:14.276000
0.0048424,-0.00028985,0.0066268,-0.001717,-0.002184,2021-04-07 16:22:14.278000
0.0050398,-0.00027867,0.0066825,-0.0017821,-0.002255,2021-04-07 16:22:14.280000
0.0051212,-0.00028253,0.006751,-0.0017956,-0.0022734,2021-04-07 16:22:14.282000
0.0050111,-0.00028831,0.0068419,-0.0017445,-0.0022516,2021-04-07 16:22:14.284000
0.0047535,-0.00031591,0.0069471,-0.0016578,-0.0021787,2021-04-07 16:22:14.286000
0.0045015,-0.00032275,0.0070358,-0.0015598,-0.0020832,2021-04-07 16:22:14.288000
0.0043034,-0.000286,0.0071006,-0.0014926,-0.0020457,2021-04-07 16:22:14.290000
0.0042344,-0.00027474,0.0071416,-0.0014787,-0.0020429,2021-04-07 16:22:14.292000
0.0043718,-0.00027945,0.0071581,-0.001515,-0.0020789,2021-04-07 16:22:14.294000
0.0045763,-0.00027876,0.007148,-0.0015839,-0.0021762,2021-04-07 16:22:14.296000
0.0047784,-0.00028769,0.0071315,-0.0016572,-0.002272,2021-04-07 16:22:14.298000
0.0049606,-0.00029631,0.0071406,-0.0016916,-0.0023169,2021-04-07 16:22:14.300000
0.0049832,-0.00029884,0.0071714,-0.0016686,-0.0023145,2021-04-07 16:22:14.302000
0.0048389,-0.00028777,0.0072195,-0.0016208,-0.0022753,2021-04-07 16:22:14.304000
0.0045765,-0.00027783,0.0072952,-0.0015294,-0.0021898,2021-04-07 16:22:14.306000
0.0042547,-0.0002873,0.007371,-0.0014101,-0.0020883,2021-04-07 16:22:14.308000
0.0040509,-0.00029352,0.0074126,-0.0013462,-0.002022,2021-04-07 16:22:14.310000
0.0040053,-0.00028566,0.0074305,-0.0013294,-0.0020037,2021-04-07 16:22:14.312000
0.004061,-0.00028156,0.0074189,-0.0013572,-0.0020457,2021-04-07 16:22:14.314000
0.0042607,-0.00028519,0.0073741,-0.0014408,-0.0021285,2021-04-07 16:22:14.316000
0.0045017,-0.00028505,0.0073383,-0.0015037,-0.002201,2021-04-07 16:22:14.318000
0.0046138,-0.000283,0.0073296,-0.0015284,-0.0022404,2021-04-07 16:22:14.320000
0.004621,-0.00027702,0.0073487,-0.0015311,-0.002242,2021-04-07 16:22:14.322000
0.0044686,-0.00026693,0.0073905,-0.0014677,-0.0021883,2021-04-07 16:22:14.324000
0.0041351,-0.00026181,0.0074461,-0.0013586,-0.0020818,2021-04-07 16:22:14.326000
0.0038467,-0.00025834,0.0075181,-0.0012577,-0.0019846,2021-04-07 16:22:14.328000
0.0036584,-0.00027059,0.0075866,-0.0011667,-0.0019367,2021-04-07 16:22:14.330000
0.0035374,-0.0002938,0.0076337,-0.0011162,-0.001954,2021-04-07 16:22:14.332000
0.0036048,-0.00031746,0.0076467,-0.0011264,-0.00204,2021-04-07 16:22:14.334000
0.0038314,-0.00035431,0.0076309,-0.0011566,-0.00214,2021-04-07 16:22:14.336000
0.0040358,-0.00039175,0.0076206,-0.0011983,-0.0022539,2021-04-07 16:22:14.338000
0.00414,-0.00044031,0.0076314,-0.0012152,-0.0023554,2021-04-07 16:22:14.340000
0.0041344,-0.00046538,0.0076861,-0.0011572,-0.0023641,2021-04-07 16:22:14.342000
0.0039832,-0.00041367,0.0077822,-0.0010848,-0.0023158,2021-04-07 16:22:14.344000
0.0037297,-0.00033134,0.0078865,-0.0010023,-0.0022109,2021-04-07 16:22:14.346000
0.0034752,-0.00024814,0.0079784,-0.00089392,-0.0020589,2021-04-07 16:22:14.348000
0.0032758,-0.00015091,0.008016,-0.00082638,-0.0019465,2021-04-07 16:22:14.350000
0.0031805,-2.9378e-05,0.0079833,-0.00076619,-0.001844,2021-04-07 16:22:14.352000
0.0032077,9.9731e-05,0.0078928,-0.0007258,-0.0017392,2021-04-07 16:22:14.354000
0.0033518,0.00027645,0.0077807,-0.00076281,-0.0016547,2021-04-07 16:22:14.356000
0.0035307,0.00049289,0.0076868,-0.00080066,-0.0015778,2021-04-07 16:22:14.358000
0.0036252,0.00061942,0.007604,-0.00085168,-0.0014764,2021-04-07 16:22:14.360000
0.0036197,0.00077897,0.0075807,-0.00093733,-0.0013024,2021-04-07 16:22:14.362000
0.0034814,0.00099936,0.0076138,-0.00098433,-0.0011256,2021-04-07 16:22:14.364000
0.0032337,0.0010767,0.0076138,-0.0010345,-0.00096002,2021-04-07 16:22:14.366000
0.003013,0.0011239,0.0076084,-0.0011172,-0.00076466,2021-04-07 16:22:14.368000
0.002896,0.0011626,0.0076206,-0.001209,-0.00063505,2021-04-07 16:22:14.370000
0.0028885,0.0010488,0.0076071,-0.0013402,-0.00061814,2021-04-07 16:22:14.372000
0.0029391,0.00088766,0.0075347,-0.0015083,-0.00067971,2021-04-07 16:22:14.374000
0.0030817,0.00075184,0.0074027,-0.0016944,-0.00076652,2021-04-07 16:22:14.376000
0.0032618,0.00057081,0.0072943,-0.0018196,-0.00086518,2021-04-07 16:22:14.378000
0.0032418,0.00030473,0.0071981,-0.0018208,-0.00098019,2021-04-07 16:22:14.380000
0.0030144,3.8234e-05,0.0070321,-0.0017553,-0.0010229,2021-04-07 16:22:14.382000
0.0026089,-0.00013499,0.0068707,-0.0015938,-0.00098382,2021-04-07 16:22:14.384000
0.002103,-0.00024666,0.0068155,-0.0013595,-0.00094387,2021-04-07 16:22:14.386000
0.0017826,-0.00032565,0.0068459,-0.0011995,-0.00093297,2021-04-07 16:22:14.388000
0.001647,-0.00036342,0.0068905,-0.0011062,-0.0009464,2021-04-07 16:22:14.390000
0.0016327,-0.00032443,0.0069192,-0.001051,-0.00098562,2021-04-07 16:22:14.392000
0.0018163,-0.0002382,0.0069224,-0.0010539,-0.0010681,2021-04-07 16:22:14.394000
0.0020781,-0.0002218,0.0068901,-0.0010759,-0.0011661,2021-04-07 16:22:14.396000
0.002284,-0.00022815,0.0068572,-0.0011176,-0.0012534,2021-04-07 16:22:14.398000
0.0024147,-0.00018348,0.0068472,-0.0011522,-0.001305,2021-04-07 16:22:14.400000
0.002424,-0.00016239,0.0068614,-0.0010998,-0.0012769,2021-04-07 16:22:14.402000
0.0022483,-0.00014384,0.0069007,-0.00099855,-0.0011996,2021-04-07 16:22:14.404000
0.0019634,-8.5206e-05,0.0069298,-0.00090625,-0.0010979,2021-04-07 16:22:14.406000
0.0016885,-5.8084e-05,0.006946,-0.00080797,-0.00098498,2021-04-07 16:22:14.408000
0.0014626,-6.2016e-05,0.0069596,-0.00073932,-0.00091561,2021-04-07 16:22:14.410000
0.0013849,-6.026e-05,0.0069504,-0.00072715,-0.00090881,2021-04-07 16:22:14.412000
0.0014724,-6.7936e-05,0.0069264,-0.00075599,-0.00094678,2021-04-07 16:22:14.414000
0.0016463,-8.0826e-05,0.0068839,-0.00081387,-0.0010087,2021-04-07 16:22:14.416000
0.0018411,-9.2982e-05,0.0068189,-0.00086794,-0.0010774,2021-04-07 16:22:14.418000
0.001939,-9.2712e-05,0.0067569,-0.00089419,-0.0011115,2021-04-07 16:22:14.420000
0.0018866,-7.6483e-05,0.0067153,-0.00087301,-0.0010909,2021-04-07 16:22:14.422000
0.0017111,-7.0065e-05,0.0066794,-0.00081486,-0.0010281,2021-04-07 16:22:14.424000
0.001464,-5.6473e-05,0.0066383,-0.00073614,-0.00092474,2021-04-07 16:22:14.426000
0.0012113,-3.987e-05,0.0065949,-0.00064287,-0.0008441,2021-04-07 16:22:14.428000
0.0010805,-6.2846e-05,0.0064979,-0.00059627,-0.00082511,2021-04-07 16:22:14.430000
0.0011659,-8.5341e-05,0.0063663,-0.00061324,-0.00084098,2021-04-07 16:22:14.432000
0.0014052,-7.6441e-05,0.0062222,-0.00069296,-0.00092317,2021-04-07 16:22:14.434000
0.0018063,-8.1071e-05,0.0060098,-0.00084035,-0.0010713,2021-04-07 16:22:14.436000
0.0022358,-8.057e-05,0.0058247,-0.00095449,-0.0011926,2021-04-07 16:22:14.438000
0.0024219,-4.8454e-05,0.0057069,-0.00099701,-0.0012375,2021-04-07 16:22:14.440000
0.0024209,-4.1865e-05,0.005583,-0.0010035,-0.0012294,2021-04-07 16:22:14.442000
0.0023012,-4.9503e-05,0.0054797,-0.000941,-0.0011727,2021-04-07 16:22:14.444000
0.0020466,-3.6618e-05,0.0053923,-0.0008428,-0.0010821,2021-04-07 16:22:14.446000
0.001819,-4.1547e-05,0.0053034,-0.00076849,-0.0010041,2021-04-07 16:22:14.448000
0.001707,-4.0173e-05,0.005192,-0.00071477,-0.00094963,2021-04-07 16:22:14.450000
0.0016866,-2.6146e-05,0.0050576,-0.00072249,-0.00094314,2021-04-07 16:22:14.452000
0.0018038,-3.8471e-05,0.0049488,-0.00078587,-0.00099643,2021-04-07 16:22:14.454000
0.0020322,-3.9072e-05,0.0048192,-0.00083519,-0.0010465,2021-04-07 16:22:14.456000
0.0022195,-3.1767e-05,0.0046893,-0.00087909,-0.0010643,2021-04-07 16:22:14.458000
0.0023085,-3.1087e-05,0.0046013,-0.00091537,-0.0010573,2021-04-07 16:22:14.460000
0.0022415,-1.6918e-05,0.0044937,-0.00088657,-0.0010089,2021-04-07 16:22:14.462000
0.0019768,-3.6638e-05,0.0043841,-0.00080115,-0.00092583,2021-04-07 16:22:14.464000
0.0016831,-7.0556e-05,0.004251,-0.00070138,-0.00081027,2021-04-07 16:22:14.466000
0.0014265,-6.7586e-05,0.0040646,-0.00060263,-0.00068228,2021-04-07 16:22:14.468000
0.0012313,-7.2333e-05,0.0038679,-0.00055198,-0.00061782,2021-04-07 16:22:14.470000
0.0012515,-8.9851e-05,0.0036699,-0.00057412,-0.00061777,2021-04-07 16:22:14.472000
0.0014416,-0.00010201,0.0034884,-0.00063034,-0.0006546,2021-04-07 16:22:14.474000
0.0016816,-0.00011659,0.0032622,-0.00071763,-0.00074605,2021-04-07 16:22:14.476000
0.0019274,-0.00011624,0.0029981,-0.00081636,-0.0008239,2021-04-07 16:22:14.478000
0.0020604,-0.00010936,0.0026974,-0.00085984,-0.00083734,2021-04-07 16:22:14.480000
0.0019939,-0.00012661,0.0022671,-0.00084523,-0.0008166,2021-04-07 16:22:14.482000
0.0017631,-0.00014603,0.0019208,-0.00079903,-0.00073209,2021-04-07 16:22:14.484000
0.0014381,-0.00014854,0.0017585,-0.00071783,-0.00060009,2021-04-07 16:22:14.486000
0.0011004,-0.00016564,0.0015481,-0.00062694,-0.00049126,2021-04-07 16:22:14.488000
0.00089324,-0.00017647,0.0012759,-0.00058554,-0.00041515,2021-04-07 16:22:14.490000
0.0008686,-0.00016563,0.001057,-0.00060351,-0.00039076,2021-04-07 16:22:14.492000
0.00094753,-0.00016771,0.00086387,-0.00065996,-0.00042396,2021-04-07 16:22:14.494000
0.0011317,-0.0001625,0.00065338,-0.00074333,-0.00048849,2021-04-07 16:22:14.496000
0.0013423,-0.00015055,0.00050768,-0.00080525,-0.00054505,2021-04-07 16:22:14.498000
0.0014046,-0.00015775,0.00042178,-0.00082421,-0.00054611,2021-04-07 16:22:14.500000
0.0013194,-0.00017241,0.00032759,-0.00080579,-0.00049999,2021-04-07 16:22:14.502000
0.0011008,-0.00017342,0.00028784,-0.00072858,-0.00040655,2021-04-07 16:22:14.504000
0.00077274,-0.00014954,0.00025941,-0.0006257,-0.00026972,2021-04-07 16:22:14.506000
0.0005042,-0.00013322,0.00017315,-0.00053313,-0.00014491,2021-04-07 16:22:14.508000
0.00035621,-0.00013118,8.377e-05,-0.00046196,-5.5809e-05,2021-04-07 16:22:14.510000
0.00030012,-0.00012122,3.117e-05,-0.00045431,-1.7733e-05,2021-04-07 16:22:14.512000
0.00040871,-0.00011174,2.642e-05,-0.00049711,-3.1018e-05,2021-04-07 16:22:14.514000
0.00063487,-0.00010353,-4.8278e-06,-0.00054518,-5.601e-05,2021-04-07 16:22:14.516000
0.00079508,-0.00010256,-8.9071e-05,-0.00059291,-7.8086e-05,2021-04-07 16:22:14.518000
0.00085971,-0.00010016,-0.00014694,-0.00061129,-7.695e-05,2021-04-07 16:22:14.520000
0.00075234,-8.5521e-05,-0.00016509,-0.0005581,-1.4674e-06,2021-04-07 16:22:14.522000
0.00041789,-8.6476e-05,-0.00015615,-0.00044432,0.00013527,2021-04-07 16:22:14.524000
9.0195e-05,-9.2414e-05,-0.00019203,-0.00030556,0.00027347,2021-04-07 16:22:14.526000
-0.0002038,-7.1248e-05,-0.0002484,-0.00018913,0.00041467,2021-04-07 16:22:14.528000
-0.00045918,-4.3301e-05,-0.00027161,-0.00012336,0.0005185,2021-04-07 16:22:14.530000
-0.00046156,-3.4029e-05,-0.00040622,-9.6479e-05,0.00052473,2021-04-07 16:22:14.532000
-0.00030207,-3.0685e-05,-0.00053486,-0.00012503,0.00049749,2021-04-07 16:22:14.534000
-9.6508e-05,-2.3081e-05,-0.00052854,-0.00018251,0.00045495,2021-04-07 16:22:14.536000
8.4487e-05,-1.7191e-05,-0.00047805,-0.00024085,0.00041306,2021-04-07 16:22:14.538000
0.00015314,-1.2961e-05,-0.00036184,-0.00026414,0.00042012,2021-04-07 16:22:14.540000
3.9293e-05,-1.8207e-05,-0.00024067,-0.00017055,0.00046925,2021-04-07 16:22:14.542000
-0.00033337,-3.3424e-05,-0.00011105,-0.00011722,0.00061038,2021-04-07 16:22:14.544000
-0.00069524,-4.6979e-05,-1.6701e-05,-9.4692e-05,0.00074923,2021-04-07 16:22:14.546000
-0.0011011,-5.8082e-05,0.00012985,0.00012342,0.00086101,2021-04-07 16:22:14.548000
-0.0014493,-5.4015e-05,0.00031947,0.00026916,0.00098393,2021-04-07 16:22:14.550000
-0.0014975,-3.5853e-05,0.00028547,0.0002615,0.0010225,2021-04-07 16:22:14.552000
-0.0018323,-3.0686e-05,0.0003969,0.00037646,0.0011488,2021-04-07 16:22:14.554000
-0.0015854,-3.1565e-05,0.00022064,0.00028905,0.001054,2021-04-07 16:22:14.556000
-0.00017854,-2.209e-05,-0.00043281,-0.00016087,0.00051608,2021-04-07 16:22:14.558000
0.00025716,-1.5965e-05,-0.00046898,-0.00029368,0.00037314,2021-04-07 16:22:14.560000
-0.00022135,-2.2958e-05,-0.00025504,-9.2329e-05,0.00056538,2021-04-07 16:22:14.562000
-0.00028645,-3.6948e-05,-0.00017088,-0.00013029,0.00059233,2021-04-07 16:22:14.564000
-0.00084679,-5.1431e-05,-7.5405e-05,-4.7539e-05,0.00080054,2021-04-07 16:22:14.566000
-0.0012432,-6.211e-05,6.5706e-05,0.00016642,0.00091345,2021-04-07 16:22:14.568000
-0.0013466,-5.8176e-05,0.00028787,0.00023933,0.0009479,2021-04-07 16:22:14.570000
-0.0019525,-4.0563e-05,0.00014915,0.00040175,0.0011792,2021-04-07 16:22:14.572000
-0.001425,-3.4131e-05,0.00043225,0.00024969,0.0010163,2021-04-07 16:22:14.574000
-0.0022842,-3.7547e-05,1.504e-05,0.00051071,0.0012853,2021-04-07 16:22:14.576000
-0.0055365,-3.5305e-05,-0.0021568,0.0015461,0.0022946,2021-04-07 16:22:14.578000
-0.0062197,-3.9212e-05,-0.0033945,0.0017657,0.0025133,2021-04-07 16:22:14.580000
-0.0057305,-4.018e-05,-0.0039126,0.0015977,0.0023914,2021-04-07 16:22:14.582000
-0.0064167,-2.1796e-05,-0.0049085,0.0018137,0.0026118,2021-04-07 16:22:14.584000
-0.0065163,-6.4486e-06,-0.0056358,0.0018489,0.0026619,2021-04-07 16:22:14.586000
-0.0066903,-1.4889e-05,-0.0065189,0.001923,0.0027509,2021-04-07 16:22:14.588000
-0.0068932,-3.1345e-05,-0.0073613,0.0019906,0.0028248,2021-04-07 16:22:14.590000
-0.0065884,-2.985e-05,-0.0081972,0.0018908,0.0027574,2021-04-07 16:22:14.592000
-0.0062885,-2.3639e-05,-0.0092803,0.0017994,0.0027154,2021-04-07 16:22:14.594000
-0.0058036,-2.6232e-05,-0.010052,0.0016414,0.0025945,2021-04-07 16:22:14.596000
-0.0053408,-2.9132e-05,-0.011268,0.001497,0.0024749,2021-04-07 16:22:14.598000
-0.0050771,-4.1838e-05,-0.013768,0.0014199,0.0024191,2021-04-07 16:22:14.600000
-0.0050085,-5.1654e-05,-0.017341,0.0014034,0.0024093,2021-04-07 16:22:14.602000
-0.0051473,-5.7772e-05,-0.020446,0.0014631,0.0024866,2021-04-07 16:22:14.604000
-0.0053157,-7.5064e-05,-0.020912,0.0015377,0.002587,2021-04-07 16:22:14.606000
-0.0054893,-6.3293e-05,-0.019785,0.0015897,0.0026477,2021-04-07 16:22:14.608000
-0.005472,-3.6772e-05,-0.019247,0.0015849,0.0026481,2021-04-07 16:22:14.610000
-0.0052042,-4.8815e-05,-0.01867,0.0015247,0.0025727,2021-04-07 16:22:14.612000
-0.004874,-6.5557e-05,-0.017887,0.0014067,0.0024165,2021-04-07 16:22:14.614000
-0.0044237,-6.1965e-05,-0.017573,0.0012479,0.0022293,2021-04-07 16:22:14.616000
-0.003927,-6.2026e-05,-0.017129,0.0011195,0.0020644,2021-04-07 16:22:14.618000
-0.0036305,-6.7525e-05,-0.016543,0.0010445,0.0019382,2021-04-07 16:22:14.620000
-0.0035355,-7.019e-05,-0.016103,0.0010269,0.0018935,2021-04-07 16:22:14.622000
-0.0036056,-6.3603e-05,-0.015529,0.0010764,0.0019343,2021-04-07 16:22:14.624000
-0.0037879,-4.679e-05,-0.014916,0.0011478,0.0019929,2021-04-07 16:22:14.626000
-0.003893,-4.4214e-05,-0.014368,0.0011945,0.0020193,2021-04-07 16:22:14.628000
-0.0038518,-6.077e-05,-0.013901,0.0012151,0.0020106,2021-04-07 16:22:14.630000
-0.0037054,-6.2097e-05,-0.013497,0.0011753,0.0019446,2021-04-07 16:22:14.632000
-0.003445,-5.4873e-05,-0.013048,0.0010854,0.0018272,2021-04-07 16:22:14.634000
-0.0031754,-5.3774e-05,-0.012675,0.0010335,0.0017436,2021-04-07 16:22:14.636000
-0.0030591,-3.8955e-05,-0.012362,0.0010184,0.0017025,2021-04-07 16:22:14.638000
-0.0030626,-2.989e-05,-0.012009,0.0010199,0.0016807,2021-04-07 16:22:14.640000
